origin,dest,op_unique_carrier,month,time_bucket,total_flights,delayed_flights,avg_delay_min,weather_delayed,cancelled,origin_city,dest_city,delay_rate,weather_delay_rate
DEN,BOI,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOI,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOI,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOI,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOI,WN,1,afternoon,5,1,21.0,0,0,"Denver, CO","Boise, ID",0.2,0.0
DEN,BOI,WN,1,evening,4,2,31.0,0,0,"Denver, CO","Boise, ID",0.5,0.0
DEN,BOI,WN,1,morning,5,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOI,WN,1,night,1,0,0.0,0,0,"Denver, CO","Boise, ID",0.0,0.0
DEN,BOS,B6,1,morning,6,1,18.0,0,0,"Denver, CO","Boston, MA",0.1667,0.0
DEN,BOS,B6,1,night,1,0,0.0,0,0,"Denver, CO","Boston, MA",0.0,0.0
DEN,BOS,DL,1,morning,6,1,95.0,0,0,"Denver, CO","Boston, MA",0.1667,0.0
DEN,BOS,UA,1,afternoon,9,1,18.0,0,0,"Denver, CO","Boston, MA",0.1111,0.0
DEN,BOS,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Boston, MA",0.0,0.0
DEN,BOS,UA,1,morning,9,1,16.0,0,0,"Denver, CO","Boston, MA",0.1111,0.0
DEN,BOS,UA,1,night,5,0,0.0,0,0,"Denver, CO","Boston, MA",0.0,0.0
DEN,BOS,WN,1,afternoon,5,1,59.0,0,0,"Denver, CO","Boston, MA",0.2,0.0
DEN,BOS,WN,1,evening,5,4,44.2,0,0,"Denver, CO","Boston, MA",0.8,0.0
DEN,BUF,WN,1,evening,5,2,35.0,0,0,"Denver, CO","Buffalo, NY",0.4,0.0
DEN,BUR,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Burbank, CA",0.0,0.0
DEN,BUR,WN,1,afternoon,5,2,26.5,0,0,"Denver, CO","Burbank, CA",0.4,0.0
DEN,BUR,WN,1,evening,5,4,33.2,0,0,"Denver, CO","Burbank, CA",0.8,0.0
DEN,BUR,WN,1,morning,10,0,0.0,0,0,"Denver, CO","Burbank, CA",0.0,0.0
DEN,BWI,F9,1,morning,2,0,0.0,0,0,"Denver, CO","Baltimore, MD",0.0,0.0
DEN,BWI,UA,1,afternoon,5,0,0.0,0,0,"Denver, CO","Baltimore, MD",0.0,0.0
DEN,BWI,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Baltimore, MD",0.0,0.0
DEN,BWI,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Baltimore, MD",0.0,0.0
DEN,BWI,WN,1,afternoon,5,3,35.7,0,0,"Denver, CO","Baltimore, MD",0.6,0.0
DEN,BWI,WN,1,evening,11,8,42.5,0,0,"Denver, CO","Baltimore, MD",0.7273,0.0
DEN,BWI,WN,1,morning,10,1,23.0,0,0,"Denver, CO","Baltimore, MD",0.1,0.0
DEN,BWI,WN,1,red_eye,5,0,0.0,0,0,"Denver, CO","Baltimore, MD",0.0,0.0
DEN,BZN,UA,1,afternoon,5,2,101.5,0,0,"Denver, CO","Bozeman, MT",0.4,0.0
DEN,BZN,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Bozeman, MT",0.0,0.0
DEN,BZN,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Bozeman, MT",0.0,0.0
DEN,BZN,WN,1,afternoon,10,3,40.0,0,0,"Denver, CO","Bozeman, MT",0.3,0.0
DEN,BZN,WN,1,morning,5,1,23.0,0,0,"Denver, CO","Bozeman, MT",0.2,0.0
DEN,BZN,WN,1,night,5,1,44.0,0,0,"Denver, CO","Bozeman, MT",0.2,0.0
DEN,CHS,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Charleston, SC",0.0,0.0
DEN,CHS,WN,1,afternoon,1,0,0.0,0,0,"Denver, CO","Charleston, SC",0.0,0.0
DEN,CHS,WN,1,evening,4,2,81.5,0,0,"Denver, CO","Charleston, SC",0.5,0.0
DEN,CID,F9,1,afternoon,2,0,0.0,0,0,"Denver, CO","Cedar Rapids/Iowa City, IA",0.0,0.0
DEN,CID,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Cedar Rapids/Iowa City, IA",0.0,0.0
DEN,CID,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Cedar Rapids/Iowa City, IA",0.0,0.0
DEN,CLE,F9,1,morning,1,0,0.0,0,0,"Denver, CO","Cleveland, OH",0.0,0.0
DEN,CLE,F9,1,red_eye,2,0,0.0,0,0,"Denver, CO","Cleveland, OH",0.0,0.0
DEN,CLE,UA,1,afternoon,5,0,0.0,0,0,"Denver, CO","Cleveland, OH",0.0,0.0
DEN,CLE,UA,1,evening,5,1,17.0,0,0,"Denver, CO","Cleveland, OH",0.2,0.0
DEN,CLE,UA,1,morning,5,1,28.0,0,0,"Denver, CO","Cleveland, OH",0.2,0.0
DEN,CLE,WN,1,afternoon,4,1,50.0,0,0,"Denver, CO","Cleveland, OH",0.25,0.0
DEN,CLE,WN,1,evening,5,4,71.5,0,0,"Denver, CO","Cleveland, OH",0.8,0.0
DEN,CLE,WN,1,morning,1,0,0.0,0,0,"Denver, CO","Cleveland, OH",0.0,0.0
DEN,CLT,AA,1,afternoon,4,0,0.0,0,0,"Denver, CO","Charlotte, NC",0.0,0.0
DEN,CLT,AA,1,morning,23,4,33.2,0,0,"Denver, CO","Charlotte, NC",0.1739,0.0
DEN,CLT,AA,1,night,6,2,19.0,0,0,"Denver, CO","Charlotte, NC",0.3333,0.0
DEN,CLT,F9,1,afternoon,3,0,0.0,0,0,"Denver, CO","Charlotte, NC",0.0,0.0
DEN,CLT,F9,1,morning,3,0,0.0,0,0,"Denver, CO","Charlotte, NC",0.0,0.0
DEN,CLT,F9,1,red_eye,1,0,0.0,0,0,"Denver, CO","Charlotte, NC",0.0,0.0
DEN,CLT,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Charlotte, NC",0.0,0.0
DEN,CLT,UA,1,morning,5,1,17.0,0,0,"Denver, CO","Charlotte, NC",0.2,0.0
DEN,CMH,F9,1,morning,1,0,0.0,0,0,"Denver, CO","Columbus, OH",0.0,0.0
DEN,CMH,UA,1,evening,5,2,26.5,0,0,"Denver, CO","Columbus, OH",0.4,0.0
DEN,CMH,UA,1,morning,5,1,22.0,0,0,"Denver, CO","Columbus, OH",0.2,0.0
DEN,CMH,WN,1,afternoon,5,2,18.5,0,0,"Denver, CO","Columbus, OH",0.4,0.0
DEN,CMH,WN,1,evening,5,3,52.0,0,0,"Denver, CO","Columbus, OH",0.6,0.0
DEN,CMH,WN,1,morning,6,1,18.0,0,0,"Denver, CO","Columbus, OH",0.1667,0.0
DEN,CNY,OO,1,afternoon,5,1,85.0,0,0,"Denver, CO","Moab, UT",0.2,0.0
DEN,COS,OO,1,afternoon,15,0,0.0,0,0,"Denver, CO","Colorado Springs, CO",0.0,0.0
DEN,COS,OO,1,evening,10,2,37.0,0,0,"Denver, CO","Colorado Springs, CO",0.2,0.0
DEN,COS,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Colorado Springs, CO",0.0,0.0
DEN,COS,OO,1,night,5,0,0.0,0,0,"Denver, CO","Colorado Springs, CO",0.0,0.0
DEN,COS,UA,1,evening,5,1,25.0,0,0,"Denver, CO","Colorado Springs, CO",0.2,0.0
DEN,COS,WN,1,afternoon,9,3,42.7,0,0,"Denver, CO","Colorado Springs, CO",0.3333,0.0
DEN,COS,WN,1,morning,5,1,32.0,0,0,"Denver, CO","Colorado Springs, CO",0.2,0.0
DEN,COS,WN,1,night,5,4,29.0,0,0,"Denver, CO","Colorado Springs, CO",0.8,0.0
DEN,CPR,OO,1,afternoon,10,0,0.0,0,0,"Denver, CO","Casper, WY",0.0,0.0
DEN,CPR,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Casper, WY",0.0,0.0
DEN,CPR,OO,1,morning,4,0,0.0,0,0,"Denver, CO","Casper, WY",0.0,0.0
DEN,CVG,DL,1,morning,5,0,0.0,0,0,"Denver, CO","Cincinnati, OH",0.0,0.0
DEN,CVG,F9,1,afternoon,4,1,61.0,0,0,"Denver, CO","Cincinnati, OH",0.25,0.0
DEN,CVG,F9,1,morning,1,1,134.0,0,0,"Denver, CO","Cincinnati, OH",1.0,0.0
DEN,CVG,F9,1,red_eye,3,0,0.0,0,0,"Denver, CO","Cincinnati, OH",0.0,0.0
DEN,CVG,G4,1,afternoon,1,0,0.0,0,0,"Denver, CO","Cincinnati, OH",0.0,0.0
DEN,CVG,G4,1,morning,1,0,0.0,0,0,"Denver, CO","Cincinnati, OH",0.0,0.0
DEN,CVG,UA,1,evening,5,1,65.0,0,0,"Denver, CO","Cincinnati, OH",0.2,0.0
DEN,CVG,UA,1,morning,5,1,60.0,0,0,"Denver, CO","Cincinnati, OH",0.2,0.0
DEN,CVG,WN,1,afternoon,5,3,21.7,0,0,"Denver, CO","Cincinnati, OH",0.6,0.0
DEN,CYS,OO,1,afternoon,4,0,0.0,0,0,"Denver, CO","Cheyenne, WY",0.0,0.0
DEN,CYS,OO,1,night,5,1,37.0,0,0,"Denver, CO","Cheyenne, WY",0.2,0.0
DEN,DAL,WN,1,afternoon,14,5,28.4,0,0,"Denver, CO","Dallas, TX",0.3571,0.0
DEN,DAL,WN,1,evening,15,3,48.0,0,0,"Denver, CO","Dallas, TX",0.2,0.0
DEN,DAL,WN,1,morning,16,3,30.3,0,0,"Denver, CO","Dallas, TX",0.1875,0.0
DEN,DAL,WN,1,red_eye,5,0,0.0,0,0,"Denver, CO","Dallas, TX",0.0,0.0
DEN,DAY,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Dayton, OH",0.0,0.0
DEN,DCA,F9,1,afternoon,6,0,0.0,0,0,"Denver, CO","Washington, DC",0.0,0.0
DEN,DCA,F9,1,morning,12,1,27.0,0,0,"Denver, CO","Washington, DC",0.0833,0.0
DEN,DCA,UA,1,morning,5,1,41.0,0,0,"Denver, CO","Washington, DC",0.2,0.0
DEN,DDC,OO,1,morning,3,1,111.0,0,0,"Denver, CO","Dodge City, KS",0.3333,0.0
DEN,DFW,AA,1,afternoon,18,2,196.5,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.1111,0.0
DEN,DFW,AA,1,evening,4,1,30.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.25,0.0
DEN,DFW,AA,1,morning,18,0,0.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.0,0.0
DEN,DFW,AA,1,red_eye,5,0,0.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.0,0.0
DEN,DFW,F9,1,afternoon,6,1,16.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.1667,0.0
DEN,DFW,F9,1,evening,6,2,48.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.3333,0.0
DEN,DFW,F9,1,morning,6,0,0.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.0,0.0
DEN,DFW,UA,1,afternoon,5,1,23.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.2,0.0
DEN,DFW,UA,1,evening,5,1,16.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.2,0.0
DEN,DFW,UA,1,morning,9,2,62.0,0,0,"Denver, CO","Dallas/Fort Worth, TX",0.2222,0.0
DEN,DIK,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Dickinson, ND",0.0,0.0
DEN,DIK,OO,1,night,5,0,0.0,0,0,"Denver, CO","Dickinson, ND",0.0,0.0
DEN,DRO,OO,1,afternoon,10,1,88.0,0,0,"Denver, CO","Durango, CO",0.1,0.0
DEN,DRO,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Durango, CO",0.0,0.0
DEN,DRO,UA,1,evening,5,2,35.5,0,0,"Denver, CO","Durango, CO",0.4,0.0
DEN,DSM,F9,1,evening,1,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DSM,OO,1,evening,5,1,67.0,0,0,"Denver, CO","Des Moines, IA",0.2,0.0
DEN,DSM,UA,1,afternoon,5,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DSM,UA,1,evening,5,2,68.5,0,0,"Denver, CO","Des Moines, IA",0.4,0.0
DEN,DSM,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DSM,WN,1,afternoon,1,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DSM,WN,1,evening,4,1,17.0,0,0,"Denver, CO","Des Moines, IA",0.25,0.0
DEN,DSM,WN,1,morning,4,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DSM,WN,1,night,1,0,0.0,0,0,"Denver, CO","Des Moines, IA",0.0,0.0
DEN,DTW,DL,1,afternoon,6,1,24.0,1,0,"Denver, CO","Detroit, MI",0.1667,0.1667
DEN,DTW,DL,1,morning,6,0,0.0,0,0,"Denver, CO","Detroit, MI",0.0,0.0
DEN,DTW,DL,1,red_eye,11,1,291.0,0,0,"Denver, CO","Detroit, MI",0.0909,0.0
DEN,DTW,F9,1,afternoon,1,1,24.0,0,0,"Denver, CO","Detroit, MI",1.0,0.0
DEN,DTW,F9,1,morning,1,0,0.0,0,0,"Denver, CO","Detroit, MI",0.0,0.0
DEN,DTW,F9,1,red_eye,3,0,0.0,0,0,"Denver, CO","Detroit, MI",0.0,0.0
DEN,DTW,UA,1,evening,5,1,49.0,0,0,"Denver, CO","Detroit, MI",0.2,0.0
DEN,DTW,UA,1,morning,5,2,40.0,0,0,"Denver, CO","Detroit, MI",0.4,0.0
DEN,DTW,WN,1,afternoon,5,2,32.0,0,0,"Denver, CO","Detroit, MI",0.4,0.0
DEN,DTW,WN,1,evening,5,5,26.2,0,0,"Denver, CO","Detroit, MI",1.0,0.0
DEN,DVL,OO,1,morning,3,0,0.0,0,0,"Denver, CO","Devils Lake, ND",0.0,0.0
DEN,EGE,OO,1,afternoon,5,2,27.5,0,0,"Denver, CO","Eagle, CO",0.4,0.0
DEN,EGE,OO,1,evening,5,1,92.0,1,0,"Denver, CO","Eagle, CO",0.2,0.2
DEN,EGE,OO,1,morning,10,0,0.0,0,0,"Denver, CO","Eagle, CO",0.0,0.0
DEN,ELP,F9,1,afternoon,1,0,0.0,0,0,"Denver, CO","El Paso, TX",0.0,0.0
DEN,ELP,F9,1,evening,1,0,0.0,0,0,"Denver, CO","El Paso, TX",0.0,0.0
DEN,ELP,WN,1,afternoon,5,1,20.0,0,0,"Denver, CO","El Paso, TX",0.2,0.0
DEN,ELP,WN,1,evening,4,3,40.7,0,0,"Denver, CO","El Paso, TX",0.75,0.0
DEN,ELP,WN,1,morning,5,0,0.0,0,0,"Denver, CO","El Paso, TX",0.0,0.0
DEN,ELP,WN,1,night,1,0,0.0,0,0,"Denver, CO","El Paso, TX",0.0,0.0
DEN,EUG,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Eugene, OR",0.0,0.0
DEN,EUG,UA,1,morning,5,1,23.0,0,0,"Denver, CO","Eugene, OR",0.2,0.0
DEN,EUG,WN,1,night,5,1,67.0,0,0,"Denver, CO","Eugene, OR",0.2,0.0
DEN,EWR,UA,1,afternoon,10,0,0.0,0,0,"Denver, CO","Newark, NJ",0.0,0.0
DEN,EWR,UA,1,evening,10,0,0.0,0,0,"Denver, CO","Newark, NJ",0.0,0.0
DEN,EWR,UA,1,morning,15,4,20.2,0,0,"Denver, CO","Newark, NJ",0.2667,0.0
DEN,EWR,UA,1,red_eye,3,0,0.0,0,0,"Denver, CO","Newark, NJ",0.0,0.0
DEN,FAR,F9,1,afternoon,1,0,0.0,0,0,"Denver, CO","Fargo, ND",0.0,0.0
DEN,FAR,F9,1,morning,2,1,68.0,0,0,"Denver, CO","Fargo, ND",0.5,0.0
DEN,FAR,OO,1,afternoon,5,3,64.7,0,0,"Denver, CO","Fargo, ND",0.6,0.0
DEN,FAR,OO,1,evening,5,1,28.0,0,0,"Denver, CO","Fargo, ND",0.2,0.0
DEN,FAR,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Fargo, ND",0.0,0.0
DEN,FAT,OO,1,afternoon,5,2,49.0,0,0,"Denver, CO","Fresno, CA",0.4,0.0
DEN,FAT,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Fresno, CA",0.0,0.0
DEN,FAT,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Fresno, CA",0.0,0.0
DEN,FAT,WN,1,afternoon,1,1,19.0,0,0,"Denver, CO","Fresno, CA",1.0,0.0
DEN,FAT,WN,1,morning,4,1,32.0,0,0,"Denver, CO","Fresno, CA",0.25,0.0
DEN,FCA,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Kalispell, MT",0.0,0.0
DEN,FCA,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Kalispell, MT",0.0,0.0
DEN,FCA,UA,1,morning,5,2,39.0,1,0,"Denver, CO","Kalispell, MT",0.4,0.2
DEN,FLL,NK,1,night,6,6,47.2,0,0,"Denver, CO","Fort Lauderdale, FL",1.0,0.0
DEN,FLL,UA,1,afternoon,5,1,22.0,0,0,"Denver, CO","Fort Lauderdale, FL",0.2,0.0
DEN,FLL,UA,1,evening,5,1,85.0,0,0,"Denver, CO","Fort Lauderdale, FL",0.2,0.0
DEN,FLL,UA,1,morning,10,0,0.0,0,0,"Denver, CO","Fort Lauderdale, FL",0.0,0.0
DEN,FLL,WN,1,afternoon,5,1,68.0,0,0,"Denver, CO","Fort Lauderdale, FL",0.2,0.0
DEN,FSD,F9,1,afternoon,2,0,0.0,0,0,"Denver, CO","Sioux Falls, SD",0.0,0.0
DEN,FSD,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Sioux Falls, SD",0.0,0.0
DEN,FSD,OO,1,evening,10,1,128.0,0,0,"Denver, CO","Sioux Falls, SD",0.1,0.0
DEN,FSD,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Sioux Falls, SD",0.0,0.0
DEN,GCC,OO,1,afternoon,4,1,16.0,0,0,"Denver, CO","Gillette, WY",0.25,0.0
DEN,GCC,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Gillette, WY",0.0,0.0
DEN,GEG,UA,1,evening,5,2,40.5,0,0,"Denver, CO","Spokane, WA",0.4,0.0
DEN,GEG,UA,1,morning,5,2,66.5,0,0,"Denver, CO","Spokane, WA",0.4,0.0
DEN,GEG,WN,1,afternoon,1,1,18.0,0,0,"Denver, CO","Spokane, WA",1.0,0.0
DEN,GEG,WN,1,morning,5,1,18.0,0,0,"Denver, CO","Spokane, WA",0.2,0.0
DEN,GEG,WN,1,night,5,1,35.0,0,0,"Denver, CO","Spokane, WA",0.2,0.0
DEN,GJT,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Grand Junction, CO",0.0,0.0
DEN,GJT,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Grand Junction, CO",0.0,0.0
DEN,GJT,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Grand Junction, CO",0.0,0.0
DEN,GRR,F9,1,red_eye,1,0,0.0,0,0,"Denver, CO","Grand Rapids, MI",0.0,0.0
DEN,GRR,UA,1,evening,5,2,28.0,0,0,"Denver, CO","Grand Rapids, MI",0.4,0.0
DEN,GRR,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Grand Rapids, MI",0.0,0.0
DEN,GRR,WN,1,morning,5,1,16.0,0,0,"Denver, CO","Grand Rapids, MI",0.2,0.0
DEN,GSO,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Greensboro/High Point, NC",0.0,0.0
DEN,GSP,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Greer, SC",0.0,0.0
DEN,GTF,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Great Falls, MT",0.0,0.0
DEN,GTF,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Great Falls, MT",0.0,0.0
DEN,GUC,OO,1,evening,5,1,17.0,0,0,"Denver, CO","Gunnison, CO",0.2,0.0
DEN,GUC,OO,1,morning,5,1,127.0,0,0,"Denver, CO","Gunnison, CO",0.2,0.0
DEN,HDN,UA,1,afternoon,5,1,36.0,0,0,"Denver, CO","Hayden, CO",0.2,0.0
DEN,HDN,UA,1,evening,5,1,20.0,0,0,"Denver, CO","Hayden, CO",0.2,0.0
DEN,HDN,UA,1,morning,5,1,269.0,0,0,"Denver, CO","Hayden, CO",0.2,0.0
DEN,HDN,WN,1,afternoon,10,6,32.8,0,0,"Denver, CO","Hayden, CO",0.6,0.0
DEN,HDN,WN,1,morning,5,1,35.0,0,0,"Denver, CO","Hayden, CO",0.2,0.0
DEN,HLN,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Helena, MT",0.0,0.0
DEN,HLN,OO,1,morning,5,2,64.0,0,0,"Denver, CO","Helena, MT",0.4,0.0
DEN,HNL,UA,1,afternoon,15,1,35.0,0,0,"Denver, CO","Honolulu, HI",0.0667,0.0
DEN,HOU,F9,1,afternoon,1,1,177.0,0,0,"Denver, CO","Houston, TX",1.0,0.0
DEN,HOU,F9,1,evening,1,0,0.0,0,0,"Denver, CO","Houston, TX",0.0,0.0
DEN,HOU,F9,1,morning,4,1,57.0,0,0,"Denver, CO","Houston, TX",0.25,0.0
DEN,HOU,WN,1,afternoon,10,3,37.3,0,0,"Denver, CO","Houston, TX",0.3,0.0
DEN,HOU,WN,1,evening,5,1,23.0,0,0,"Denver, CO","Houston, TX",0.2,0.0
DEN,HOU,WN,1,morning,15,2,51.5,0,0,"Denver, CO","Houston, TX",0.1333,0.0
DEN,HOU,WN,1,night,10,6,30.8,0,0,"Denver, CO","Houston, TX",0.6,0.0
DEN,HSV,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Huntsville, AL",0.0,0.0
DEN,HSV,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Huntsville, AL",0.0,0.0
DEN,IAD,UA,1,afternoon,10,2,131.5,0,0,"Denver, CO","Washington, DC",0.2,0.0
DEN,IAD,UA,1,evening,5,1,18.0,0,0,"Denver, CO","Washington, DC",0.2,0.0
DEN,IAD,UA,1,morning,15,2,23.0,1,0,"Denver, CO","Washington, DC",0.1333,0.0667
DEN,IAD,UA,1,night,5,1,17.0,0,0,"Denver, CO","Washington, DC",0.2,0.0
DEN,IAD,WN,1,afternoon,5,2,35.0,0,0,"Denver, CO","Washington, DC",0.4,0.0
DEN,IAD,WN,1,morning,5,1,25.0,0,0,"Denver, CO","Washington, DC",0.2,0.0
DEN,IAH,F9,1,morning,6,0,0.0,0,0,"Denver, CO","Houston, TX",0.0,0.0
DEN,IAH,UA,1,afternoon,15,2,89.0,0,0,"Denver, CO","Houston, TX",0.1333,0.0
DEN,IAH,UA,1,evening,19,5,54.2,0,0,"Denver, CO","Houston, TX",0.2632,0.0
DEN,IAH,UA,1,morning,10,0,0.0,0,0,"Denver, CO","Houston, TX",0.0,0.0
DEN,IAH,UA,1,red_eye,5,1,27.0,0,0,"Denver, CO","Houston, TX",0.2,0.0
DEN,IAH,WN,1,afternoon,6,2,17.5,0,0,"Denver, CO","Houston, TX",0.3333,0.0
DEN,IAH,WN,1,morning,10,1,17.0,0,0,"Denver, CO","Houston, TX",0.1,0.0
DEN,ICT,WN,1,evening,5,4,29.0,0,0,"Denver, CO","Wichita, KS",0.8,0.0
DEN,ICT,WN,1,morning,5,1,20.0,0,0,"Denver, CO","Wichita, KS",0.2,0.0
DEN,IDA,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Idaho Falls, ID",0.0,0.0
DEN,IDA,OO,1,evening,5,0,0.0,0,0,"Denver, CO","Idaho Falls, ID",0.0,0.0
DEN,IDA,OO,1,morning,5,0,0.0,0,0,"Denver, CO","Idaho Falls, ID",0.0,0.0
DEN,IND,F9,1,afternoon,2,0,0.0,0,0,"Denver, CO","Indianapolis, IN",0.0,0.0
DEN,IND,F9,1,morning,1,0,0.0,0,0,"Denver, CO","Indianapolis, IN",0.0,0.0
DEN,IND,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Indianapolis, IN",0.0,0.0
DEN,IND,UA,1,morning,5,1,73.0,0,0,"Denver, CO","Indianapolis, IN",0.2,0.0
DEN,IND,WN,1,afternoon,5,4,55.5,0,0,"Denver, CO","Indianapolis, IN",0.8,0.0
DEN,IND,WN,1,evening,9,5,41.2,0,0,"Denver, CO","Indianapolis, IN",0.5556,0.0
DEN,IND,WN,1,morning,5,0,0.0,0,0,"Denver, CO","Indianapolis, IN",0.0,0.0
DEN,IND,WN,1,night,1,1,73.0,0,0,"Denver, CO","Indianapolis, IN",1.0,0.0
DEN,IND,WN,1,red_eye,5,0,0.0,0,0,"Denver, CO","Indianapolis, IN",0.0,0.0
DEN,JAC,OO,1,morning,5,2,63.5,0,0,"Denver, CO","Jackson, WY",0.4,0.0
DEN,JAC,UA,1,afternoon,10,1,87.0,0,0,"Denver, CO","Jackson, WY",0.1,0.0
DEN,JAC,UA,1,evening,5,0,0.0,0,0,"Denver, CO","Jackson, WY",0.0,0.0
DEN,JAX,F9,1,afternoon,1,1,32.0,0,0,"Denver, CO","Jacksonville, FL",1.0,0.0
DEN,JAX,F9,1,morning,1,0,0.0,0,0,"Denver, CO","Jacksonville, FL",0.0,0.0
DEN,JAX,UA,1,evening,5,1,37.0,0,0,"Denver, CO","Jacksonville, FL",0.2,0.0
DEN,JAX,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Jacksonville, FL",0.0,0.0
DEN,JAX,WN,1,afternoon,5,1,18.0,0,0,"Denver, CO","Jacksonville, FL",0.2,0.0
DEN,JFK,B6,1,night,6,2,65.0,0,0,"Denver, CO","New York, NY",0.3333,0.0
DEN,JFK,DL,1,afternoon,6,0,0.0,0,0,"Denver, CO","New York, NY",0.0,0.0
DEN,JFK,DL,1,morning,6,1,16.0,0,0,"Denver, CO","New York, NY",0.1667,0.0
DEN,JLN,OO,1,afternoon,2,0,0.0,0,0,"Denver, CO","Joplin, MO",0.0,0.0
DEN,JMS,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Jamestown, ND",0.0,0.0
DEN,KOA,UA,1,morning,5,0,0.0,0,0,"Denver, CO","Kona, HI",0.0,0.0
DEN,LAR,OO,1,afternoon,5,0,0.0,0,0,"Denver, CO","Laramie, WY",0.0,0.0
DEN,LAR,OO,1,morning,3,0,0.0,0,0,"Denver, CO","Laramie, WY",0.0,0.0
DEN,LAS,F9,1,afternoon,8,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,F9,1,evening,6,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,F9,1,morning,7,1,55.0,0,0,"Denver, CO","Las Vegas, NV",0.1429,0.0
DEN,LAS,F9,1,night,6,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,NK,1,afternoon,3,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,NK,1,evening,1,1,23.0,0,0,"Denver, CO","Las Vegas, NV",1.0,0.0
DEN,LAS,NK,1,morning,4,1,38.0,0,0,"Denver, CO","Las Vegas, NV",0.25,0.0
DEN,LAS,NK,1,night,4,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,UA,1,afternoon,5,0,0.0,0,0,"Denver, CO","Las Vegas, NV",0.0,0.0
DEN,LAS,UA,1,evening,10,1,50.0,0,0,"Denver, CO","Las Vegas, NV",0.1,0.0
